"gene_id","Brain - Cortex","Prostate","Minor Salivary Gland","Lung","Brain - Spinal cord (cervical c-1)","Heart - Left Ventricle","Kidney - Medulla","Esophagus - Muscularis","Stomach - Mucosa","Small Intestine - Terminal Ileum - Lymphoid Aggregate","Cells - EBV-transformed lymphocytes","Nerve - Tibial","Uterus","Artery - Tibial","Brain - Substantia nigra","Small Intestine - Terminal Ileum","Cervix - Endocervix","Kidney - Cortex","Liver - Hepatocyte","Colon - Sigmoid","Small Intestine - Terminal Ileum - Mixed Cell","Pancreas - Islets","Brain - Anterior cingulate cortex (BA24)","Artery - Aorta","Brain - Nucleus accumbens (basal ganglia)","Brain - Hippocampus","Esophagus - Gastroesophageal Junction","Brain - Cerebellar Hemisphere","Colon - Transverse - Mucosa","Liver","Vagina","Ovary","Brain - Frontal Cortex (BA9)","Pancreas","Muscle - Skeletal","Liver - Portal Tract","Brain - Cerebellum","Stomach - Muscularis","Adipose - Visceral (Omentum)","Skin - Not Sun Exposed (Suprapubic)","Brain - Caudate (basal ganglia)","Stomach - Mixed Cell","Breast - Mammary Tissue","Thyroid","Brain - Putamen (basal ganglia)","Pituitary","Cervix - Ectocervix","Cells - Cultured fibroblasts","Pancreas - Acini","Colon - Transverse - Mixed Cell","Heart - Atrial Appendage","Liver - Mixed Cell","Whole Blood","Artery - Coronary","Brain - Hypothalamus","Testis","Brain - Amygdala","Colon - Transverse - Muscularis","Pancreas - Mixed Cell","Stomach","Adrenal Gland","Skin - Sun Exposed (Lower leg)","Spleen","Adipose - Subcutaneous","Bladder","Esophagus - Mucosa","Colon - Transverse","Fallopian Tube"
"ENSG00000083123","ENST00000320393","ENST00000320393",NA,"ENST00000320393","ENST00000320393",NA,"ENST00000320393","ENST00000320393",NA,NA,NA,"ENST00000320393","ENST00000320393","ENST00000320393","ENST00000320393",NA,"ENST00000320393","ENST00000320393",NA,"ENST00000320393","ENST00000356489","ENST00000320393","ENST00000320393","ENST00000320393","ENST00000320393","ENST00000320393","ENST00000320393","ENST00000320393","ENST00000356489",NA,"ENST00000320393","ENST00000320393","ENST00000320393",NA,"ENST00000356489",NA,"ENST00000320393","ENST00000320393",NA,NA,"ENST00000320393",NA,NA,"ENST00000320393","ENST00000320393","ENST00000320393","ENST00000320393",NA,NA,"ENST00000356489","ENST00000320393",NA,NA,"ENST00000320393","ENST00000320393","ENST00000356489","ENST00000320393","ENST00000320393",NA,"ENST00000320393",NA,NA,NA,NA,"ENST00000320393",NA,NA,"ENST00000320393"
"ENSG00000085760",NA,NA,NA,NA,NA,NA,NA,"ENST00000263629","ENST00000394600","ENST00000394600","ENST00000263629","ENST00000263629",NA,"ENST00000263629",NA,NA,"ENST00000263629",NA,"ENST00000394600",NA,NA,NA,NA,"ENST00000263629",NA,NA,NA,NA,"ENST00000394600",NA,NA,"ENST00000263629",NA,NA,"ENST00000263629","ENST00000394600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENST00000263629","ENST00000263629","ENST00000394600",NA,NA,NA,NA,"ENST00000263629",NA,NA,NA,"ENST00000394600","ENST00000394600",NA,NA,NA,NA,NA,"ENST00000263629",NA,NA,NA
"ENSG00000087088",NA,NA,NA,NA,NA,NA,"ENST00000345358",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENST00000293288",NA,NA,NA,NA,NA,"ENST00000345358",NA,NA,NA,NA,NA,NA,NA,"ENST00000345358",NA,"ENST00000345358",NA,NA,NA,NA,NA,NA,"ENST00000345358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000097021","ENST00000608083","ENST00000608083","ENST00000608083","ENST00000608083","ENST00000608083","ENST00000608083",NA,"ENST00000608083","ENST00000608083","ENST00000608083","ENST00000608083","ENST00000608083","ENST00000608083","ENST00000608083","ENST00000608083",NA,"ENST00000608083","ENST00000377845","ENST00000608083","ENST00000608083",NA,"ENST00000608083","ENST00000608083","ENST00000608083","ENST00000608083","ENST00000608083","ENST00000608083","ENST00000608083","ENST00000608083","ENST00000608083","ENST00000608083","ENST00000608083","ENST00000608083","ENST00000608083","ENST00000608083","ENST00000608083","ENST00000608083","ENST00000608083","ENST00000608083","ENST00000608083","ENST00000608083","ENST00000608083","ENST00000608083","ENST00000608083","ENST00000608083","ENST00000608083","ENST00000608083","ENST00000608083","ENST00000608083","ENST00000608083","ENST00000608083","ENST00000608083","ENST00000608083","ENST00000608083","ENST00000608083","ENST00000608083","ENST00000608083","ENST00000608083","ENST00000608083","ENST00000608083","ENST00000608083","ENST00000608083","ENST00000608083","ENST00000608083","ENST00000608083","ENST00000608083","ENST00000608083","ENST00000608083"
"ENSG00000100033","ENST00000357068","ENST00000357068","ENST00000357068","ENST00000357068",NA,NA,"ENST00000334029","ENST00000357068",NA,NA,NA,"ENST00000357068",NA,"ENST00000357068",NA,NA,"ENST00000357068",NA,"ENST00000334029","ENST00000357068",NA,"ENST00000334029",NA,"ENST00000357068",NA,NA,"ENST00000357068",NA,"ENST00000334029",NA,"ENST00000357068","ENST00000357068",NA,NA,NA,"ENST00000334029","ENST00000357068","ENST00000357068",NA,"ENST00000357068",NA,NA,"ENST00000357068","ENST00000357068",NA,NA,"ENST00000357068",NA,NA,NA,NA,NA,"ENST00000334029","ENST00000357068",NA,NA,NA,"ENST00000357068",NA,"ENST00000357068",NA,"ENST00000357068",NA,"ENST00000357068","ENST00000357068","ENST00000357068",NA,"ENST00000357068"
"ENSG00000101365","ENST00000380843","ENST00000380843","ENST00000380843","ENST00000380843","ENST00000380843","ENST00000380851","ENST00000380843","ENST00000380843","ENST00000380843","ENST00000380843","ENST00000380843","ENST00000380843","ENST00000380843","ENST00000380843","ENST00000380843","ENST00000380843","ENST00000380843","ENST00000380843","ENST00000380843","ENST00000380843","ENST00000380843","ENST00000380843","ENST00000380843","ENST00000380843","ENST00000380843","ENST00000380843","ENST00000380843","ENST00000380843","ENST00000380843","ENST00000380843","ENST00000380843","ENST00000380843","ENST00000380843","ENST00000380843","ENST00000380851","ENST00000380843","ENST00000380843","ENST00000380843","ENST00000380843","ENST00000380843","ENST00000380843","ENST00000380843","ENST00000380843","ENST00000380843","ENST00000380843","ENST00000380843","ENST00000380843","ENST00000380843","ENST00000380843","ENST00000380843","ENST00000380851","ENST00000380843","ENST00000380843","ENST00000380843","ENST00000380843",NA,"ENST00000380843","ENST00000380843","ENST00000380843","ENST00000380843","ENST00000380843","ENST00000380843","ENST00000380843","ENST00000380843","ENST00000380843","ENST00000380843","ENST00000380843","ENST00000380843"
"ENSG00000102078","ENST00000218197",NA,NA,NA,NA,NA,"ENST00000339231",NA,NA,"ENST00000339231",NA,NA,NA,NA,NA,NA,NA,"ENST00000339231",NA,NA,"ENST00000218197",NA,NA,NA,NA,NA,NA,"ENST00000424447","ENST00000339231",NA,NA,NA,NA,NA,NA,NA,"ENST00000424447",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENST00000424447",NA,"ENST00000339231","ENST00000339231",NA,NA,"ENST00000218197",NA,NA,NA,"ENST00000218197","ENST00000339231","ENST00000339231",NA,NA,NA,NA,NA,NA,NA,NA,"ENST00000424447"
"ENSG00000103121","ENST00000565650",NA,NA,NA,"ENST00000565650","ENST00000565108","ENST00000565650",NA,"ENST00000565650","ENST00000565650",NA,NA,NA,NA,"ENST00000565650","ENST00000565650",NA,"ENST00000565650","ENST00000565650",NA,"ENST00000565650","ENST00000565650","ENST00000565650",NA,"ENST00000565650","ENST00000565650",NA,"ENST00000565650","ENST00000565650","ENST00000565650",NA,NA,"ENST00000565650","ENST00000565650",NA,NA,"ENST00000565650","ENST00000565650",NA,NA,"ENST00000565650","ENST00000565650","ENST00000565650",NA,"ENST00000565650",NA,NA,"ENST00000565650","ENST00000565650","ENST00000565650","ENST00000565108","ENST00000565650","ENST00000565108",NA,"ENST00000565650",NA,"ENST00000565650","ENST00000565650","ENST00000565650","ENST00000565650","ENST00000565650","ENST00000565650","ENST00000565650","ENST00000565650",NA,NA,"ENST00000565650",NA
"ENSG00000104325","ENST00000220764",NA,NA,NA,"ENST00000220764","ENST00000220764","ENST00000220764","ENST00000220764",NA,NA,"ENST00000522161",NA,NA,NA,"ENST00000220764",NA,NA,"ENST00000220764",NA,NA,NA,NA,"ENST00000220764",NA,"ENST00000220764","ENST00000220764","ENST00000220764","ENST00000220764",NA,"ENST00000220764",NA,NA,"ENST00000220764","ENST00000220764","ENST00000220764",NA,"ENST00000220764",NA,NA,NA,"ENST00000220764","ENST00000220764",NA,NA,"ENST00000220764","ENST00000220764",NA,NA,NA,NA,NA,NA,NA,NA,"ENST00000220764",NA,"ENST00000220764","ENST00000220764","ENST00000220764","ENST00000220764","ENST00000220764",NA,NA,NA,NA,NA,NA,NA
"ENSG00000104765","ENST00000380629","ENST00000380629","ENST00000380629","ENST00000380629","ENST00000380629","ENST00000380629","ENST00000380629","ENST00000380629","ENST00000380629","ENST00000380629",NA,"ENST00000380629","ENST00000380629","ENST00000380629","ENST00000380629","ENST00000380629","ENST00000380629","ENST00000380629",NA,"ENST00000380629","ENST00000380629","ENST00000380629","ENST00000380629","ENST00000380629","ENST00000380629","ENST00000380629","ENST00000380629","ENST00000380629","ENST00000380629","ENST00000380629","ENST00000380629","ENST00000380629","ENST00000380629","ENST00000380629",NA,"ENST00000380629","ENST00000380629","ENST00000380629","ENST00000380629","ENST00000380629","ENST00000380629","ENST00000380629","ENST00000380629","ENST00000380629","ENST00000380629","ENST00000380629","ENST00000380629","ENST00000380629","ENST00000380629","ENST00000380629","ENST00000380629","ENST00000380629","ENST00000518611","ENST00000380629","ENST00000380629","ENST00000380629","ENST00000380629","ENST00000380629","ENST00000380629","ENST00000380629","ENST00000380629","ENST00000380629","ENST00000380629","ENST00000380629","ENST00000380629",NA,"ENST00000380629","ENST00000380629"
"ENSG00000104936","ENST00000343373","ENST00000354227","ENST00000343373","ENST00000354227","ENST00000343373",NA,"ENST00000354227","ENST00000354227",NA,"ENST00000354227","ENST00000343373","ENST00000354227","ENST00000354227","ENST00000354227","ENST00000343373","ENST00000354227","ENST00000354227","ENST00000354227",NA,"ENST00000354227","ENST00000354227","ENST00000447742","ENST00000343373","ENST00000354227","ENST00000343373","ENST00000343373","ENST00000354227","ENST00000343373",NA,"ENST00000354227","ENST00000354227","ENST00000354227","ENST00000343373","ENST00000447742","ENST00000343373","ENST00000343373","ENST00000343373","ENST00000354227","ENST00000354227",NA,"ENST00000343373","ENST00000354227","ENST00000354227","ENST00000354227","ENST00000343373","ENST00000343373","ENST00000354227","ENST00000343373","ENST00000447742","ENST00000354227",NA,"ENST00000354227",NA,"ENST00000354227","ENST00000343373","ENST00000343373","ENST00000343373","ENST00000354227","ENST00000447742","ENST00000354227",NA,"ENST00000354227","ENST00000354227","ENST00000354227","ENST00000354227","ENST00000354227","ENST00000354227","ENST00000354227"
"ENSG00000105327",NA,NA,"ENST00000341983",NA,"ENST00000341983","ENST00000341983","ENST00000341983",NA,NA,"ENST00000439096","ENST00000341983","ENST00000341983",NA,"ENST00000341983","ENST00000341983","ENST00000341983","ENST00000341983",NA,NA,NA,NA,"ENST00000341983","ENST00000341983",NA,"ENST00000341983","ENST00000341983",NA,NA,"ENST00000341983","ENST00000341983",NA,NA,NA,"ENST00000341983","ENST00000341983","ENST00000341983","ENST00000439096","ENST00000439096","ENST00000341983",NA,NA,NA,"ENST00000341983",NA,"ENST00000341983",NA,"ENST00000341983",NA,"ENST00000341983",NA,NA,NA,"ENST00000341983",NA,"ENST00000341983","ENST00000341983","ENST00000341983",NA,NA,NA,"ENST00000341983","ENST00000341983",NA,"ENST00000341983","ENST00000341983",NA,NA,NA
"ENSG00000105793","ENST00000222511",NA,NA,"ENST00000257659",NA,NA,NA,NA,"ENST00000257659","ENST00000257659","ENST00000257659",NA,NA,NA,"ENST00000222511",NA,NA,"ENST00000257659","ENST00000257659",NA,"ENST00000257659",NA,"ENST00000222511","ENST00000257659","ENST00000222511","ENST00000222511",NA,"ENST00000222511",NA,NA,NA,NA,"ENST00000222511",NA,NA,NA,"ENST00000222511",NA,NA,"ENST00000257659","ENST00000222511",NA,"ENST00000257659",NA,"ENST00000222511",NA,"ENST00000257659",NA,NA,NA,NA,NA,NA,NA,"ENST00000222511","ENST00000257659","ENST00000222511",NA,NA,NA,NA,"ENST00000257659",NA,"ENST00000257659",NA,NA,NA,NA
"ENSG00000108439","ENST00000225573",NA,"ENST00000434554","ENST00000225573","ENST00000225573","ENST00000225573","ENST00000434554","ENST00000225573",NA,"ENST00000225573","ENST00000225573","ENST00000225573","ENST00000225573","ENST00000225573","ENST00000225573","ENST00000225573","ENST00000225573",NA,"ENST00000434554","ENST00000225573","ENST00000225573","ENST00000225573","ENST00000225573","ENST00000225573","ENST00000225573","ENST00000225573","ENST00000225573","ENST00000225573","ENST00000434554","ENST00000434554","ENST00000434554","ENST00000225573","ENST00000225573","ENST00000434554","ENST00000225573","ENST00000225573","ENST00000225573","ENST00000225573","ENST00000225573","ENST00000434554","ENST00000225573","ENST00000434554",NA,NA,"ENST00000225573",NA,"ENST00000434554","ENST00000434554","ENST00000434554","ENST00000225573","ENST00000225573","ENST00000434554","ENST00000225573","ENST00000225573","ENST00000225573","ENST00000225573","ENST00000225573","ENST00000225573","ENST00000434554","ENST00000225573","ENST00000225573","ENST00000434554","ENST00000225573","ENST00000225573","ENST00000225573","ENST00000434554","ENST00000225573","ENST00000225573"
"ENSG00000109180","ENST00000396448",NA,"ENST00000511102","ENST00000511102",NA,"ENST00000511102",NA,"ENST00000511102",NA,NA,"ENST00000511102",NA,NA,"ENST00000511102",NA,"ENST00000511102",NA,NA,NA,"ENST00000511102","ENST00000511102",NA,"ENST00000396448","ENST00000511102","ENST00000396448","ENST00000396448","ENST00000511102",NA,NA,NA,NA,NA,"ENST00000396448",NA,"ENST00000511102",NA,NA,NA,"ENST00000511102","ENST00000511102","ENST00000396448","ENST00000511102","ENST00000511102",NA,"ENST00000396448",NA,NA,"ENST00000511102",NA,"ENST00000511102","ENST00000511102",NA,"ENST00000511102","ENST00000511102","ENST00000396448",NA,"ENST00000396448",NA,NA,"ENST00000511102","ENST00000511102","ENST00000511102",NA,"ENST00000511102","ENST00000511102","ENST00000511102","ENST00000511102","ENST00000511102"
"ENSG00000109576","ENST00000337664","ENST00000337664","ENST00000337664","ENST00000337664","ENST00000337664","ENST00000337664","ENST00000337664","ENST00000337664","ENST00000337664",NA,"ENST00000353187","ENST00000337664","ENST00000337664","ENST00000337664","ENST00000337664","ENST00000337664","ENST00000337664","ENST00000337664","ENST00000337664","ENST00000337664","ENST00000337664","ENST00000337664","ENST00000337664","ENST00000337664","ENST00000337664","ENST00000337664","ENST00000337664","ENST00000337664",NA,"ENST00000337664","ENST00000337664","ENST00000337664","ENST00000337664","ENST00000337664","ENST00000337664","ENST00000337664","ENST00000337664","ENST00000337664","ENST00000337664","ENST00000337664","ENST00000337664","ENST00000337664","ENST00000337664","ENST00000337664","ENST00000337664","ENST00000337664","ENST00000337664","ENST00000337664",NA,"ENST00000337664","ENST00000337664","ENST00000337664",NA,"ENST00000337664","ENST00000337664","ENST00000337664","ENST00000337664","ENST00000337664","ENST00000337664","ENST00000337664","ENST00000337664","ENST00000337664","ENST00000337664","ENST00000337664","ENST00000337664","ENST00000337664","ENST00000337664","ENST00000337664"
"ENSG00000110011",NA,NA,NA,NA,NA,"ENST00000321460",NA,NA,"ENST00000321685","ENST00000321685","ENST00000321460",NA,NA,NA,NA,NA,"ENST00000321460",NA,"ENST00000321685","ENST00000321460","ENST00000321685",NA,NA,NA,NA,NA,NA,"ENST00000321685","ENST00000321685",NA,NA,"ENST00000321460",NA,NA,NA,"ENST00000321685","ENST00000321685",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENST00000321460","ENST00000321460",NA,NA,"ENST00000321460","ENST00000321685","ENST00000321460",NA,NA,"ENST00000321685",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000111058","ENST00000548058","ENST00000548058",NA,NA,"ENST00000548058",NA,"ENST00000548058",NA,"ENST00000548058","ENST00000548058","ENST00000261206","ENST00000548058","ENST00000548058","ENST00000548058","ENST00000548058","ENST00000548058","ENST00000548058",NA,NA,NA,"ENST00000548058","ENST00000548058","ENST00000548058",NA,"ENST00000548058","ENST00000548058","ENST00000548058","ENST00000548058","ENST00000548058",NA,"ENST00000548058","ENST00000548058","ENST00000548058",NA,NA,"ENST00000548058","ENST00000548058","ENST00000548058",NA,NA,"ENST00000548058","ENST00000548058",NA,"ENST00000548058","ENST00000548058","ENST00000548058","ENST00000548058","ENST00000261206","ENST00000548058","ENST00000548058",NA,NA,"ENST00000261206",NA,"ENST00000548058",NA,"ENST00000548058","ENST00000548058","ENST00000548058",NA,"ENST00000261206","ENST00000548058","ENST00000548058",NA,NA,"ENST00000548058","ENST00000548058","ENST00000548058"
"ENSG00000112031","ENST00000367233","ENST00000367233","ENST00000367233","ENST00000367233","ENST00000367233","ENST00000367233","ENST00000367233","ENST00000367233","ENST00000367233",NA,"ENST00000367233","ENST00000367233","ENST00000367233","ENST00000367233",NA,"ENST00000367233","ENST00000367233","ENST00000367233","ENST00000367233","ENST00000367233","ENST00000367233","ENST00000367231",NA,"ENST00000367233",NA,"ENST00000367233","ENST00000367233","ENST00000367233","ENST00000367233","ENST00000367233","ENST00000367233","ENST00000367233","ENST00000367233","ENST00000367233","ENST00000367233","ENST00000367233",NA,"ENST00000367233","ENST00000367233","ENST00000367233","ENST00000367233","ENST00000367233","ENST00000367233","ENST00000367233",NA,"ENST00000367233","ENST00000367233","ENST00000367233",NA,"ENST00000367233","ENST00000367233","ENST00000367233",NA,"ENST00000367233",NA,"ENST00000367233","ENST00000367233","ENST00000367233","ENST00000367233","ENST00000367233","ENST00000367233","ENST00000367233","ENST00000367233","ENST00000367233","ENST00000367233","ENST00000367233","ENST00000367233","ENST00000367233"
"ENSG00000112234",NA,NA,"ENST00000369244",NA,NA,NA,"ENST00000229971",NA,NA,NA,NA,NA,"ENST00000369244",NA,NA,"ENST00000369244",NA,NA,"ENST00000229971",NA,NA,NA,NA,NA,NA,NA,NA,"ENST00000369244",NA,NA,NA,"ENST00000369244",NA,"ENST00000369244",NA,NA,"ENST00000369244",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENST00000229971",NA,NA,NA,"ENST00000229971","ENST00000229971",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000112695","ENST00000370089","ENST00000370089",NA,NA,"ENST00000370089","ENST00000370089","ENST00000370089","ENST00000370089","ENST00000370089",NA,NA,NA,"ENST00000370089",NA,"ENST00000370089",NA,"ENST00000370089",NA,NA,"ENST00000370089",NA,NA,"ENST00000370089","ENST00000370089","ENST00000370089","ENST00000370089","ENST00000370089","ENST00000370089",NA,"ENST00000370089","ENST00000370089",NA,"ENST00000370089",NA,"ENST00000370089","ENST00000472311","ENST00000370089",NA,NA,NA,"ENST00000370089",NA,NA,"ENST00000370089","ENST00000370089","ENST00000370089",NA,"ENST00000370089",NA,NA,"ENST00000370089",NA,NA,"ENST00000370089","ENST00000370089","ENST00000370089","ENST00000370089","ENST00000370089",NA,"ENST00000370089","ENST00000370089",NA,NA,NA,NA,NA,NA,NA
"ENSG00000113492",NA,NA,NA,NA,NA,NA,"ENST00000231420",NA,NA,NA,NA,NA,NA,NA,NA,"ENST00000231420",NA,"ENST00000231420","ENST00000231420",NA,"ENST00000231420","ENST00000510428",NA,NA,NA,NA,NA,NA,NA,"ENST00000231420",NA,NA,NA,NA,NA,"ENST00000231420",NA,NA,"ENST00000231420",NA,NA,NA,NA,NA,NA,"ENST00000231420",NA,NA,NA,"ENST00000231420",NA,"ENST00000231420","ENST00000231420",NA,NA,NA,NA,NA,"ENST00000231420",NA,NA,NA,"ENST00000231420",NA,NA,NA,NA,NA
"ENSG00000114120",NA,"ENST00000446041",NA,"ENST00000446041",NA,"ENST00000324194",NA,"ENST00000446041","ENST00000324194","ENST00000446041","ENST00000324194","ENST00000446041","ENST00000446041","ENST00000446041",NA,NA,"ENST00000446041","ENST00000324194","ENST00000324194","ENST00000446041",NA,NA,NA,"ENST00000446041",NA,NA,"ENST00000446041","ENST00000446041",NA,NA,"ENST00000446041",NA,NA,"ENST00000324194",NA,"ENST00000446041","ENST00000446041","ENST00000446041",NA,"ENST00000446041",NA,"ENST00000324194","ENST00000446041","ENST00000446041",NA,NA,"ENST00000446041",NA,"ENST00000324194",NA,NA,"ENST00000324194","ENST00000324194","ENST00000446041",NA,NA,NA,"ENST00000446041","ENST00000324194",NA,NA,"ENST00000446041",NA,"ENST00000446041","ENST00000446041",NA,NA,"ENST00000446041"
"ENSG00000114956","ENST00000629438",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENST00000629438",NA,"ENST00000629438","ENST00000629438",NA,"ENST00000629438",NA,NA,NA,NA,"ENST00000629438",NA,"ENST00000264093",NA,"ENST00000629438",NA,NA,NA,NA,NA,NA,NA,"ENST00000629438",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENST00000629438",NA,"ENST00000629438",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000115419","ENST00000320717",NA,NA,NA,"ENST00000320717",NA,"ENST00000320717",NA,NA,NA,"ENST00000338435",NA,"ENST00000338435",NA,"ENST00000320717",NA,"ENST00000338435","ENST00000320717",NA,NA,NA,"ENST00000338435","ENST00000320717",NA,"ENST00000320717","ENST00000320717",NA,"ENST00000320717",NA,NA,"ENST00000338435","ENST00000338435","ENST00000320717",NA,NA,NA,"ENST00000320717","ENST00000338435","ENST00000338435","ENST00000338435","ENST00000320717",NA,"ENST00000338435",NA,"ENST00000320717",NA,"ENST00000338435","ENST00000338435",NA,NA,NA,NA,NA,NA,"ENST00000320717",NA,"ENST00000320717",NA,NA,NA,NA,"ENST00000338435",NA,"ENST00000338435",NA,"ENST00000338435",NA,"ENST00000338435"
"ENSG00000116288","ENST00000338639",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENST00000338639",NA,NA,NA,NA,NA,"ENST00000377493",NA,NA,NA,"ENST00000338639",NA,NA,NA,NA,"ENST00000338639",NA,NA,NA,"ENST00000338639","ENST00000338639",NA,"ENST00000338639",NA,"ENST00000338639",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENST00000338639"
"ENSG00000116353","ENST00000373791",NA,NA,NA,"ENST00000373791","ENST00000263702","ENST00000263702",NA,"ENST00000263702","ENST00000373791",NA,NA,NA,NA,NA,NA,NA,"ENST00000263702","ENST00000263702",NA,NA,NA,"ENST00000373791",NA,"ENST00000373791","ENST00000373791",NA,"ENST00000373791","ENST00000263702","ENST00000263702",NA,"ENST00000373791","ENST00000373791","ENST00000263702","ENST00000263702",NA,"ENST00000373791","ENST00000373791",NA,NA,"ENST00000373791","ENST00000263702",NA,NA,"ENST00000373791",NA,NA,NA,"ENST00000263702","ENST00000263702","ENST00000263702","ENST00000263702","ENST00000263702",NA,"ENST00000373791",NA,"ENST00000373791",NA,NA,"ENST00000263702","ENST00000263702",NA,NA,NA,NA,"ENST00000263702","ENST00000263702",NA
"ENSG00000116459","ENST00000369722","ENST00000369722","ENST00000369722","ENST00000369722","ENST00000369722","ENST00000369722","ENST00000369722","ENST00000369722","ENST00000369722","ENST00000369722","ENST00000369722","ENST00000369722","ENST00000369722","ENST00000369722","ENST00000369722","ENST00000369722",NA,"ENST00000369722","ENST00000369722","ENST00000369722","ENST00000369722","ENST00000369722","ENST00000369722","ENST00000369722",NA,"ENST00000369722","ENST00000369722","ENST00000483994","ENST00000369722","ENST00000369722","ENST00000369722","ENST00000369722",NA,"ENST00000369722","ENST00000369722","ENST00000369722","ENST00000483994",NA,"ENST00000369722","ENST00000369722","ENST00000369722","ENST00000369722","ENST00000369722","ENST00000369722","ENST00000369722","ENST00000369722",NA,"ENST00000369722","ENST00000369722","ENST00000369722","ENST00000369722","ENST00000369722","ENST00000369722","ENST00000369722","ENST00000369722",NA,"ENST00000369722","ENST00000369722","ENST00000369722","ENST00000369722","ENST00000369722","ENST00000369722","ENST00000369722","ENST00000369722",NA,"ENST00000369722","ENST00000369722",NA
"ENSG00000116882","ENST00000325945",NA,"ENST00000361035",NA,"ENST00000325945",NA,NA,NA,"ENST00000325945","ENST00000325945",NA,NA,"ENST00000325945",NA,"ENST00000325945",NA,NA,NA,"ENST00000361035",NA,"ENST00000361035","ENST00000325945",NA,"ENST00000325945","ENST00000325945","ENST00000325945","ENST00000325945",NA,"ENST00000622548","ENST00000361035","ENST00000325945",NA,"ENST00000325945","ENST00000325945",NA,"ENST00000361035","ENST00000325945",NA,NA,"ENST00000361035","ENST00000325945",NA,"ENST00000361035","ENST00000325945",NA,"ENST00000325945","ENST00000325945","ENST00000325945","ENST00000325945","ENST00000325945",NA,"ENST00000361035","ENST00000361035",NA,NA,"ENST00000325945","ENST00000325945",NA,NA,"ENST00000325945","ENST00000325945","ENST00000361035","ENST00000361035","ENST00000361035",NA,NA,NA,NA
"ENSG00000117009","ENST00000366559","ENST00000366559","ENST00000366559",NA,"ENST00000366559",NA,"ENST00000366559","ENST00000366559","ENST00000366559","ENST00000366559","ENST00000366558","ENST00000366559","ENST00000366559",NA,"ENST00000366559","ENST00000366559","ENST00000366559","ENST00000366559",NA,"ENST00000366559","ENST00000366559","ENST00000366559","ENST00000366559",NA,"ENST00000366559","ENST00000366559","ENST00000366559","ENST00000366559","ENST00000366559","ENST00000366559","ENST00000366559","ENST00000366559","ENST00000366559","ENST00000366559",NA,"ENST00000366559",NA,NA,"ENST00000366559","ENST00000366559","ENST00000366559","ENST00000366559","ENST00000366559","ENST00000366559","ENST00000366559","ENST00000366559",NA,"ENST00000366559",NA,"ENST00000366559","ENST00000366559",NA,"ENST00000366559","ENST00000366559","ENST00000366559","ENST00000366559","ENST00000366559","ENST00000366559","ENST00000366559","ENST00000366559","ENST00000366559","ENST00000366559","ENST00000366559","ENST00000366559",NA,"ENST00000366559","ENST00000366559","ENST00000366559"
"ENSG00000117481","ENST00000474844",NA,"ENST00000474844",NA,"ENST00000474844",NA,NA,NA,"ENST00000537428","ENST00000537428","ENST00000474844",NA,NA,NA,"ENST00000474844",NA,NA,"ENST00000474844","ENST00000537428",NA,NA,"ENST00000474844","ENST00000474844",NA,"ENST00000474844","ENST00000474844",NA,NA,NA,NA,NA,NA,"ENST00000474844","ENST00000474844","ENST00000474844","ENST00000537428",NA,NA,NA,NA,"ENST00000474844",NA,NA,NA,NA,NA,NA,"ENST00000474844","ENST00000537428",NA,NA,"ENST00000537428",NA,NA,"ENST00000474844",NA,"ENST00000474844",NA,NA,NA,"ENST00000474844",NA,NA,NA,NA,NA,NA,NA
"ENSG00000118246","ENST00000402774",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENST00000236980",NA,NA,NA,"ENST00000402774",NA,NA,NA,"ENST00000236980",NA,NA,NA,"ENST00000402774",NA,"ENST00000402774","ENST00000402774",NA,"ENST00000402774","ENST00000236980","ENST00000236980",NA,NA,"ENST00000402774",NA,NA,"ENST00000236980","ENST00000402774",NA,"ENST00000236980",NA,"ENST00000402774",NA,NA,NA,"ENST00000402774","ENST00000402774",NA,"ENST00000236980",NA,"ENST00000236980",NA,"ENST00000236980","ENST00000236980",NA,"ENST00000402774","ENST00000236980","ENST00000402774",NA,"ENST00000236980",NA,"ENST00000236980",NA,NA,NA,NA,"ENST00000236980",NA,NA
